"Place_Id","Place_Name","Description","Category","City","Price","Rating","No.Telepon","Coordinate","Latitude","Longitude"
"466","Alun-Alun Kota Tasikmalaya","Pusat kegiatan sosial dan budaya di Kota Tasikmalaya, sering dijadikan lokasi berbagai acara komunitas.","Taman Hiburan","Tasikmalaya","22448","4,5","084634922368","{'lat': -7.325966643902677, 'lng': 108.22410766411794}","-7.325966643902677","108.22410766411794"
"467","Galunggung Tunnel","Terowongan yang menjadi daya tarik wisata, menyajikan pengalaman unik dan sejarah bencana Gunung Galunggung.","Cagar Alam","Tasikmalaya","20449","4,6","088914731704","{'lat': -7.261977451744906, 'lng': 108.07913349665495}","-7.261977451744906","108.07913349665495"
"468","Taman Wisata Karang Resik","Taman rekreasi dengan berbagai fasilitas, cocok untuk kegiatan keluarga dan piknik bersama teman.","Taman Hiburan","Tasikmalaya","10668","4,3","082412196594","{'lat': -7.311250103059422, 'lng': 108.23945375247631}","-7.311250103059422","108.23945375247631"
"469","Curug Dengdeng","Air terjun yang indah dengan suasana alam yang sejuk, menjadi destinasi yang menenangkan.","Cagar Alam","Tasikmalaya","38455","4,3","086679585400","{'lat': -7.6154832487161555, 'lng': 108.32270749781834}","-7.6154832487161555","108.32270749781834"
"470","Batu Mahpar Wisata Alam Galunggung","Formasi batu alam yang unik dengan lanskap yang menakjubkan, menciptakan pengalaman wisata yang istimewa.","Cagar Alam","Tasikmalaya","46869","4,3","081227026966","{'lat': -7.303636798802877, 'lng': 108.06546909665536}","-7.303636798802877","108.06546909665536"
"471","TeeJay Waterpark","Taman air dengan berbagai wahana seru, cocok untuk liburan keluarga dan rekreasi bersama teman.","Taman Hiburan","Tasikmalaya","31578","4,4","088192996103","{'lat': -7.34193211179854, 'lng': 108.2145179813127}","-7.34193211179854","108.2145179813127"
"472","Curug badak batu hanoman","Air terjun yang menawarkan keindahan alam dan suasana sekitar yang alami, ideal untuk berpetualang.","Cagar Alam","Tasikmalaya","9102","4,4","083381915005","{'lat': -7.215434783763081, 'lng': 108.10317042363891}","-7.215434783763081","108.10317042363891"
"473","Pantai Pamayangsari","Pantai yang tenang dengan pasir putih, memberikan pengalaman santai dan keindahan panorama laut.","Cagar Alam","Tasikmalaya","21552","4,4","084509936151","{'lat': -7.7713268439902485, 'lng': 108.08638143899124}","-7.7713268439902485","108.08638143899124"
"474","Kebun Teh Cipasung Lemahsugih","Kebun teh yang menawarkan pengalaman wisata alam sambil menikmati keindahan perkebunan teh.","Cagar Alam","Tasikmalaya","15505","4,3","088942348762","{'lat': -7.060871243587299, 'lng': 108.16816943898002}","-7.060871243587299","108.16816943898002"
"475","Alun-Alun Kota Tasikmalaya","Alun-alun yang menjadi pusat kegiatan dan pertemuan masyarakat di Kota Tasikmalaya, sering dijadikan tempat berkumpul.","Taman Hiburan","Kota Tasikmalaya","16854","4,5","088918292345","{'lat': -7.326094338929158, 'lng': 108.22418276596893}","-7.326094338929158","108.22418276596893"
"476","Taman Kota Tasikmalaya","Taman yang menyajikan area terbuka hijau dan fasilitas rekreasi, menjadi destinasi untuk keluarga dan anak-anak.","Taman Hiburan","Kota Tasikmalaya","39090","4,5","082045530198","{'lat': -7.326201315222261, 'lng': 108.22081549480481}","-7.326201315222261","108.22081549480481"
"477","Curug Ciparay Tasikmalaya","Air terjun yang menawarkan keindahan alam dan suasana yang tenang, cocok untuk bersantai dan menikmati alam.","Cagar Alam","Kota Tasikmalaya","41983","4,5","088016796226","{'lat': -7.276508545373109, 'lng': 108.03016870176596}","-7.276508545373109","108.03016870176596"
"478","Curug Panetean","Air terjun dengan pemandangan alam yang asri, cocok untuk kegiatan rekreasi dan menikmati keindahan alam.","Cagar Alam","Kota Tasikmalaya","42286","4,5","081389941500","{'lat': -7.745354007303573, 'lng': 108.25231631147135}","-7.745354007303573","108.25231631147135"
"479","Pantai Karang Tawulan","Pantai dengan pasir putih dan pemandangan laut yang menakjubkan, menjadi tempat yang nyaman untuk berlibur.","Cagar Alam","Kota Tasikmalaya","48613","4,5","086428507019","{'lat': -7.813022485894726, 'lng': 108.29978938132031}","-7.813022485894726","108.29978938132031"
"480","Kebun Teh Taraju","Kebun teh yang menawarkan pemandangan perkebunan teh yang hijau, cocok untuk berjalan-jalan dan berfoto.","Cagar Alam","Kota Tasikmalaya","15365","4,7","089338160140","{'lat': -7.466452308071628, 'lng': 107.94782393898637}","-7.466452308071628","107.94782393898637"
"481","Taman Wisata Karang Resik","Taman wisata dengan berbagai fasilitas rekreasi, sering dijadikan tempat untuk piknik dan bersantai.","Taman Hiburan","Kota Tasikmalaya","12172","4,3","086332034846","{'lat': -7.311260744664068, 'lng': 108.23951812549144}","-7.311260744664068","108.23951812549144"
"482","Situ Sanghyang","Situ (danau) yang menyajikan keindahan alam dan suasana yang tenang, cocok untuk bersantai dan piknik.","Cagar Alam","Kota Tasikmalaya","35740","4,2","084946507342","{'lat': -7.40068760227807, 'lng': 108.15061864072202}","-7.40068760227807","108.15061864072202"
"483","Taman Dadaha Tasikmalaya","Taman dengan nuansa alam yang asri, sering dijadikan tempat berolahraga dan berkumpul.","Taman Hiburan","Kota Tasikmalaya","11198","4,4","081021237382","{'lat': -7.335592240102733, 'lng': 108.22179090379232}","-7.335592240102733","108.22179090379232"
"484","Curug Gado Bangkong","Air terjun dengan ketinggian yang memukau, memberikan pengalaman menyegarkan bagi pengunjung.","Cagar Alam","Kota Tasikmalaya","10840","4,4","086855769593","{'lat': -7.248856974171776, 'lng': 108.11261318316213}","-7.248856974171776","108.11261318316213"
"485","Curug Batu Blek","Air terjun dengan pemandangan alam yang indah, menjadi tempat yang cocok untuk berkumpul dan berfoto.","Cagar Alam","Kota Tasikmalaya","35846","4,4","088557393320","{'lat': -7.237284155699836, 'lng': 108.09967920829587}","-7.237284155699836","108.09967920829587"
"486","Wisata Alam Pasir Kirisik","Destinasi wisata alam dengan pasir putih, memberikan pengalaman pantai di tengah Kota Tasikmalaya.","Cagar Alam","Kota Tasikmalaya","46012","4,2","086727754873","{'lat': -7.104439538458212, 'lng': 108.20105663898069}","-7.104439538458212","108.20105663898069"
"487","Bukit Kacapi","Bukit dengan pemandangan indah dan spot foto yang menarik, sering dijadikan lokasi untuk menikmati pemandangan.","Cagar Alam","Kota Tasikmalaya","21409","4,3","086352621738","{'lat': -7.320938823883604, 'lng': 107.96212312549164}","-7.320938823883604","107.96212312549164"
"488","Curug Ciwatin","Air terjun yang tersembunyi dengan keindahan alam yang alami, memberikan pengalaman petualangan.","Cagar Alam","Kota Tasikmalaya","41513","4,3","083789796046","{'lat': -7.640628756578094, 'lng': 108.2343978101534}","-7.640628756578094","108.2343978101534"
"489","Situ Leutik","Danau kecil yang menawarkan pemandangan alam yang indah, menjadi tempat yang nyaman untuk bersantai.","Cagar Alam","Banjar","0","4.2","0852231418471","{'lat': -7.366975345650161, 'lng':  108.47924738131302}","-7.366975345650161"," 108.47924738131302"
"490","Alun-Alun Kota Banjar","Pusat kegiatan masyarakat dengan tata kota yang menarik, sering dijadikan lokasi acara dan rekreasi.","Taman Hiburan","Banjar","0","4.4","081953581858","{'lat': -7.369288647092306, 'lng':  108.54146820829791}","-7.369288647092306"," 108.54146820829791"
"491","Taman Kota Banjar","Taman kota yang menyajikan area terbuka hijau untuk berolahraga dan bersantai, cocok untuk keluarga.","Taman Hiburan","Banjar","0","4.2","081953581859","{'lat': -7.3685783500786535, 'lng':  108.53472346782068}","-7.3685783500786535"," 108.53472346782068"
"492","Taman Lansia Kota Banjar","Taman yang dirancang khusus untuk lansia dengan fasilitas yang mendukung kesehatan dan kebugaran.","Taman Hiburan","Banjar","0","4.2","081953581860","{'lat': -7.371341351629986, 'lng':  108.52465817946212}","-7.371341351629986"," 108.52465817946212"
"493","Cagar Budaya Pulo Majeti","Situs cagar budaya dengan nilai sejarah, menawarkan keindahan alam sekaligus warisan budaya.","Cagar Alam","Banjar","0","4.4","081953581862","{'lat': -7.34256909386577, 'lng':  108.55369173713333}","-7.34256909386577"," 108.55369173713333"
"494","Alun-Alun Langensari","Area terbuka yang menjadi pusat kegiatan masyarakat, sering dijadikan tempat rekreasi dan acara komunitas.","Taman Hiburan","Banjar","0","4.3","0852239225113","{'lat': -7.352655813682222, 'lng':  108.63434103486378}","-7.352655813682222"," 108.63434103486378"
"495","Situ Ciseupan Cibeber","Danau buatan yang menyajikan pemandangan alam yang indah, menjadi tempat rekreasi alam yang menenangkan.","Cagar Alam","Cimahi","5000","4.6","081953581858","{'lat': -6.893661606275567, 'lng':  107.5155319371265}","-6.893661606275567"," 107.5155319371265"
"496","Taman Kota","Taman umum di kota yang menyediakan area terbuka hijau, sering digunakan untuk kegiatan rekreasi dan olahraga.","Taman Hiburan","Cimahi","0","4.6","081953581859","{'lat': -6.899498019105239, 'lng':  107.5439630265293}","-6.899498019105239"," 107.5439630265293"
"497","Wisata Kuda Pakuhaji Bandung","Tempat wisata dengan tema kuda, memberikan pengalaman berinteraksi dengan kuda dan kegiatan berkuda.","Cagar Alam","Cimahi","10000","4.5","(022) 2700228","{'lat': -6.834588046478534, 'lng':  107.53523182363307}","-6.834588046478534"," 107.53523182363307"
"498","Kalasenja Family Camping","Area camping yang cocok untuk keluarga, menyajikan pengalaman berkemah dengan nuansa alam yang asri.","Taman Hiburan","Cimahi","600000","4.6","0821345652524","{'lat': -6.839630023723956, 'lng':  107.55102293712572}","-6.839630023723956"," 107.55102293712572"
"499","Kampung Adat Cireundeu","Kampung adat yang mempertahankan tradisi dan budaya lokal, menjadi destinasi edukatif tentang kehidupan masyarakat.","Budaya","Cimahi","0","4.7","081953581858","{'lat': -6.9141519833492575, 'lng':  107.5234444524702}","-6.9141519833492575"," 107.5234444524702"
"500","CIMAHI Convention Hall","Gedung konvensi dan pameran yang sering digunakan untuk berbagai acara, seperti konferensi dan pameran.","Budaya","Cimahi","0","4.5","081953581859","{'lat': -6.871721192018893, 'lng':  107.55510359479784}","-6.871721192018893"," 107.55510359479784"
"501","Taman Alun-Alun Kota Cimahi","Pusat kegiatan masyarakat dengan taman yang asri, sering dijadikan lokasi untuk acara komunitas dan rekreasi.","Taman Hiburan Kota","Cimahi","0","4.3","081953581860","{'lat': -6.872887847974015, 'lng':  107.54234971014124}","-6.872887847974015"," 107.54234971014124"
"502","Taman Kartini","Taman yang didedikasikan untuk peringatan Kartini, sering menjadi tempat berkumpul dan kegiatan sosial.","Cagar Alam","Cimahi","0","4.3","081953581861","{'lat': -6.8883226736207295, 'lng':  107.53681558315667}","-6.8883226736207295"," 107.53681558315667"
"503","Kampung Buyut Cipageran (Kabuci) Asih Putera","Kampung adat yang memperkenalkan budaya lokal, memberikan pengalaman tentang kehidupan masyarakat tradisional.","Cagar Alam","Cimahi","15000","4.4","(022) 206619928","{'lat': -6.848014451856166, 'lng':  107.54873097945405}","-6.848014451856166"," 107.54873097945405"
"504","Alam Wisata Cimahi","Tempat wisata alam dengan berbagai kegiatan outdoor, menciptakan pengalaman berpetualang di alam terbuka.","Cagar Alam","Cimahi","5000","4.2","(022) 27002289","{'lat': -6.840703334203667, 'lng':  107.55120663712562}","-6.840703334203667"," 107.55120663712562"
"505","Plaza Taman Rakyat Pemkot Cimahi","Plaza yang menjadi pusat aktivitas kota, sering dijadikan tempat untuk pertemuan dan kegiatan kota.","Taman Hiburan","Cimahi","0","4.2","081953581858","{'lat': -6.870635094880511, 'lng':  107.5537108984998}","-6.870635094880511"," 107.5537108984998"
"506","CIBABAT Park","Taman kota yang menyajikan area terbuka untuk berolahraga dan bersantai, menjadi tempat rekreasi warga.","Taman Hiburan","Cimahi","0","4.4","081953581859","{'lat': -6.879571319293492, 'lng':  107.55088846411111}","-6.879571319293492"," 107.55088846411111"
"507","Taman Kupu-Kupu Cihanjuang","Taman yang menghadirkan berbagai jenis kupu-kupu, memberikan pengalaman unik untuk penggemar serangga.","Cagar Alam","Cimahi","0","4.1","081953581860","{'lat': -6.858674479462135, 'lng':  107.56872535061837}","-6.858674479462135"," 107.56872535061837"
"508","Taman Pemuda Pratama","Taman yang menjadi pusat kegiatan masyarakat di Pratama, memberikan area terbuka hijau untuk berbagai aktivitas.","Cagar Alam","Depok","125000","4.5","087881111808","{'lat': -6.371047491851717, 'lng':  106.80220905061127}","-6.371047491851717"," 106.80220905061127"
"509","Taman UI","Taman yang terletak di sekitar kampus Universitas Indonesia, sering dijadikan tempat bersantai dan berolahraga.","Cagar Alam","Depok","0","4.7","081953581858","{'lat': -6.354027594621663, 'lng':  106.82778235246201}","-6.354027594621663"," 106.82778235246201"
"510","Masjid Kubah Emas Dian Al-Mahri Depok","Masjid megah dengan kubah emas yang mencolok, menjadi landmark dan tempat ibadah yang bersejarah di Depok.","Cagar Alam","Depok"," 0","4.7","081953581859","{'lat': -6.383621211190029, 'lng':  106.77198041013405}","-6.383621211190029"," 106.77198041013405"
"511","D'Kandang Amazing Farm","Peternakan yang menyajikan pengalaman berinteraksi dengan berbagai jenis hewan, cocok untuk kunjungan keluarga.","Cagar Alam","Depok","50000","4.3","085719977773 ","{'lat': -6.415588429173596, 'lng':  106.78454613711929}","-6.415588429173596"," 106.78454613711929"
"512","Taman Wisata Pasir Putih","Destinasi wisata dengan pasir putih dan danau, memberikan suasana pantai di tengah kota Depok.","Cagar Alam","Depok","35000","4.3","081953581858","{'lat': -6.432806822739125, 'lng':  106.78736272362713}","-6.432806822739125"," 106.78736272362713"
"513","Studio Alam TVRI Depok Jawa Barat","Studio produksi TVRI yang dapat dikunjungi, memberikan insight tentang dunia pertelevisian dan produksi program.","Taman Hiburan","Depok","0","4.3","081953581859","{'lat': -6.416162623979229, 'lng':  106.84228231431062}","-6.416162623979229"," 106.84228231431062"
"514","Taman Lembah Gurame","Taman yang menyajikan kolam dan area hijau, menjadi tempat bersantai dan piknik bagi pengunjung.","Taman Hiburan","Depok","0","4.4","081953581860","{'lat': -6.394396238090777, 'lng':  106.80898078129835}","-6.394396238090777"," 106.80898078129835"
"515","Taman Herbal Insani Depok","Taman yang dikelola oleh kelompok penggiat tanaman herbal, memberikan informasi tentang tanaman obat dan rempah.","Taman Hiburan","Depok","100000","4.4","081953581861","{'lat': -6.432755045277726, 'lng':  106.74125995061209}","-6.432755045277726"," 106.74125995061209"
"516","Pondok Zidane","Tempat makan dengan konsep pondok dan menu khas sunda, menjadi pilihan untuk menikmati kuliner tradisional.","Cagar Alam","Depok","100000","4.3","081953581862","{'lat': -6.433269535695769, 'lng':  106.77620078129895}","-6.433269535695769"," 106.77620078129895"
"517","Godongijo","Tempat yang menyajikan hidangan khas nasi godog, cocok untuk pecinta kuliner yang ingin mencicipi makanan lokal.","Cagar Alam","Depok","100000","4.3","081953581863","{'lat': -6.370497079324666, 'lng':  106.74507245246221}","-6.370497079324666"," 106.74507245246221"
"518","Taman Rekreasi Wiladatika","Taman rekreasi dengan berbagai fasilitas olahraga dan area bermain, menjadi destinasi keluarga untuk beraktivitas.","Taman Hiburan","Depok","0","4.4","081953581864","{'lat': -6.370029392085561, 'lng':  106.89336991013383}","-6.370029392085561"," 106.89336991013383"
"519","Setu Pengasinan","Setu (danau) yang menjadi tempat untuk bersantai, bersepeda, dan menikmati keindahan alam di sekitarnya.","Cagar Alam","Depok","0","4.4","081953581865","{'lat': -6.420512047342871, 'lng':  106.74995388129878}","-6.420512047342871"," 106.74995388129878"
"520","Taman Cibubur Ciraos Adib RS","Taman yang menyajikan area bermain dan taman hijau, sering dijadikan tempat berkumpul dan berolahraga.","Cagar Alam","Depok","0","4.4","081953581866","{'lat': -6.372816880617248, 'lng':  106.89061810828295}","-6.372816880617248"," 106.89061810828295"
"521","Green Lake View Waterpark","Waterpark yang menawarkan berbagai wahana seru dan kolam renang, menjadi tempat hiburan dan relaksasi.","Cagar Alam","Depok","0","4.3","081953581867","{'lat': -6.396277773088974, 'lng':  106.86894159293975}","-6.396277773088974"," 106.86894159293975"
"522","Kampung 3D Depok","Kawasan dengan lukisan dan instalasi 3D yang menarik, memberikan pengalaman berfoto yang unik dan kreatif.","Budaya","Depok","0","4.4","081953581868","{'lat': -6.4006544783491135, 'lng':  106.85181275246258}","-6.4006544783491135"," 106.85181275246258"
